Date,Device,Vehicle,Spend,WeekOfYear
2021-01-04,Roku,Roku Roadblock,11062.86,1
2021-01-04,Roku,Roku,25773.86,1
2021-01-04,Roku,Roku Roadblock,4217.14,1
2021-01-04,Roku,Roku Mini Ad,11428.57,1
2021-01-05,Roku,Roku,25773.86,1
2021-01-05,Roku,Roku Roadblock,4217.14,1
2021-01-05,Roku,Roku Mini Ad,11428.57,1
2021-01-05,Roku,Roku Roadblock,11062.86,1
2021-01-06,Roku,Roku Mini Ad,11428.57,1
2021-01-06,Roku,Roku,25773.86,1
2021-01-06,Roku,Roku Roadblock,11062.86,1
2021-01-06,Roku,Roku Roadblock,4217.14,1
2021-01-07,Roku,Roku,25773.86,1
2021-01-07,Roku,Roku Mini Ad,11428.57,1
2021-01-07,Roku,Roku Roadblock,11062.86,1
2021-01-07,Roku,Roku Roadblock,4217.14,1
2021-01-08,Roku,Roku,25773.86,1
2021-01-08,Roku,Roku Roadblock,4217.14,1
2021-01-08,Roku,Roku Mini Ad,11428.57,1
2021-01-08,Roku,Roku Roadblock,11062.86,1
2021-01-09,Roku,Roku Roadblock,4217.14,1
2021-01-09,Roku,Roku Mini Ad,11428.57,1
2021-01-09,Roku,Roku Roadblock,11062.86,1
2021-01-09,Roku,Roku,25773.86,1
2021-01-10,Roku,Roku Mini Ad,11428.57,1
2021-01-10,Roku,Roku Roadblock,11062.86,1
2021-01-10,Roku,Roku,25773.86,1
2021-01-10,Roku,Roku Roadblock,4217.14,1
2021-01-11,Roku,Roku Mini Ad,11428.57,2
2021-01-11,Roku,Roku Roadblock,4217.14,2
2021-01-11,Roku,Roku Roadblock,11062.86,2
2021-01-11,Roku,Roku,25773.86,2
2021-01-12,Roku,Roku Mini Ad,11428.57,2
2021-01-12,Roku,Roku,25773.86,2
2021-01-12,Roku,Roku Roadblock,4217.14,2
2021-01-12,Roku,Roku Roadblock,11062.86,2
2021-01-13,Roku,Roku Roadblock,4217.14,2
2021-01-13,Roku,Roku Roadblock,11062.86,2
2021-01-13,Roku,Roku Mini Ad,11428.57,2
2021-01-13,Roku,Roku,25773.86,2
2021-01-14,Roku,Roku Roadblock,11062.86,2
2021-01-14,Roku,Roku Roadblock,4217.14,2
2021-01-14,Roku,Roku,25773.86,2
2021-01-14,Roku,Roku Mini Ad,11428.57,2
2021-01-15,Roku,Roku Roadblock,4217.14,2
2021-01-15,Roku,Roku,25773.86,2
2021-01-15,Roku,Roku Roadblock,11062.86,2
2021-01-15,Roku,Roku Mini Ad,11428.57,2
2021-01-16,Roku,Roku Roadblock,11062.86,2
2021-01-16,Roku,Roku Roadblock,4217.14,2
2021-01-16,Roku,Roku Mini Ad,11428.57,2
2021-01-16,Roku,Roku,25773.86,2
2021-01-17,Roku,Roku Mini Ad,11428.57,2
2021-01-17,Roku,Roku Roadblock,4217.14,2
2021-01-17,Roku,Roku Roadblock,11062.86,2
2021-01-17,Roku,Roku,25773.86,2
2021-01-18,Roku,Roku Roadblock,11062.86,3
2021-01-18,Roku,Roku,25773.86,3
2021-01-18,Roku,Roku Roadblock,4217.14,3
2021-01-18,Roku,Roku Mini Ad,11428.57,3
2021-01-19,Roku,Roku Roadblock,11062.86,3
2021-01-19,Roku,Roku,25773.86,3
2021-01-19,Roku,Roku Roadblock,4217.14,3
2021-01-19,Roku,Roku Mini Ad,11428.57,3
2021-01-20,Roku,Roku,25773.86,3
2021-01-20,Roku,Roku Mini Ad,11428.57,3
2021-01-20,Roku,Roku Roadblock,4217.14,3
2021-01-20,Roku,Roku Roadblock,11062.86,3
2021-01-21,Roku,Roku Roadblock,11062.86,3
2021-01-21,Roku,Roku,25773.86,3
2021-01-21,Roku,Roku Roadblock,4217.14,3
2021-01-21,Roku,Roku Mini Ad,11428.57,3
2021-01-22,Roku,Roku,25773.86,3
2021-01-22,Roku,Roku Roadblock,4217.14,3
2021-01-22,Roku,Roku Roadblock,11062.86,3
2021-01-22,Roku,Roku Mini Ad,11428.57,3
2021-01-23,Roku,Roku Mini Ad,11428.57,3
2021-01-23,Roku,Roku,25773.86,3
2021-01-23,Roku,Roku Roadblock,4217.14,3
2021-01-23,Roku,Roku Roadblock,11062.86,3
2021-01-24,Roku,Roku Mini Ad,11428.57,3
2021-01-24,Roku,Roku Roadblock,4217.14,3
2021-01-24,Roku,Roku,25773.86,3
2021-01-24,Roku,Roku Roadblock,11062.86,3
2021-01-25,Roku,Roku Mini Ad,11428.57,4
2021-01-25,Roku,Roku Roadblock,4217.14,4
2021-01-25,Roku,Roku,25773.86,4
2021-01-25,Roku,Roku Roadblock,11062.86,4
2021-01-26,Roku,Roku Roadblock,4217.14,4
2021-01-26,Roku,Roku Mini Ad,11428.57,4
2021-01-26,Roku,Roku,25773.86,4
2021-01-26,Roku,Roku Roadblock,11062.86,4
2021-01-27,Roku,Roku Mini Ad,11428.57,4
2021-01-27,Roku,Roku,25773.86,4
2021-01-27,Roku,Roku Roadblock,4217.14,4
2021-01-27,Roku,Roku Roadblock,11062.86,4
2021-01-28,Roku,Roku Roadblock,4217.14,4
2021-01-28,Roku,Roku Roadblock,11062.86,4
2021-01-28,Roku,Roku Mini Ad,11428.57,4
2021-01-28,Roku,Roku,25773.86,4
2021-01-29,Roku,Roku Roadblock,11062.86,4
2021-01-29,Roku,Roku,25773.86,4
2021-01-29,Roku,Roku Mini Ad,11428.57,4
2021-01-29,Roku,Roku Roadblock,4217.14,4
2021-01-30,Roku,Roku Roadblock,4217.14,4
2021-01-30,Roku,Roku,25773.86,4
2021-01-30,Roku,Roku Mini Ad,11428.57,4
2021-01-30,Roku,Roku Roadblock,11062.86,4
2021-01-31,Roku,Roku,25773.86,4
2021-01-31,Roku,Roku Mini Ad,11428.57,4
2021-01-31,Roku,Roku Roadblock,4217.14,4
2021-01-31,Roku,Roku Roadblock,11062.86,4
2021-02-01,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-01,Roku,Roku,32217.33,5
2021-02-01,Roku,Roku CPA Install,14285.71,5
2021-02-02,Roku,Roku CPA Install,14285.71,5
2021-02-02,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-02,Roku,Roku,32217.33,5
2021-02-03,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-03,Roku,Roku,32217.33,5
2021-02-03,Roku,Roku CPA Install,14285.71,5
2021-02-04,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-04,Roku,Roku,32217.33,5
2021-02-04,Roku,Roku CPA Install,14285.71,5
2021-02-05,Roku,Roku,32217.33,5
2021-02-05,Roku,Roku CPA Install,14285.71,5
2021-02-05,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-06,Roku,Roku CPA Install,14285.71,5
2021-02-06,Roku,Roku,32217.33,5
2021-02-06,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-07,Roku,Roku,32217.33,5
2021-02-07,Roku,Roku Modern Family Roadblock,8825.0,5
2021-02-07,Roku,Roku CPA Install,14285.71,5
2021-02-08,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-08,Roku,Roku,32217.33,6
2021-02-08,Roku,Roku CPA Install,14285.71,6
2021-02-09,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-09,Roku,Roku CPA Install,14285.71,6
2021-02-09,Roku,Roku,32217.33,6
2021-02-10,Roku,Roku CPA Install,14285.71,6
2021-02-10,Roku,Roku,32217.33,6
2021-02-10,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-11,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-11,Roku,Roku,32217.33,6
2021-02-11,Roku,Roku CPA Install,14285.71,6
2021-02-12,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-12,Roku,Roku,32217.33,6
2021-02-12,Roku,Roku CPA Install,14285.71,6
2021-02-13,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-13,Roku,Roku CPA Install,14285.71,6
2021-02-13,Roku,Roku,32217.33,6
2021-02-14,Roku,Roku Modern Family Roadblock,8825.0,6
2021-02-14,Roku,Roku CPA Install,14285.71,6
2021-02-14,Roku,Roku,32217.33,6
2021-02-15,Roku,Roku CPA Install,14285.71,7
2021-02-15,Roku,Roku,32217.33,7
2021-02-15,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-16,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-16,Roku,Roku CPA Install,14285.71,7
2021-02-16,Roku,Roku,32217.33,7
2021-02-17,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-17,Roku,Roku,32217.33,7
2021-02-17,Roku,Roku CPA Install,14285.71,7
2021-02-18,Roku,Roku CPA Install,14285.71,7
2021-02-18,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-18,Roku,Roku,32217.33,7
2021-02-19,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-19,Roku,Roku,32217.33,7
2021-02-19,Roku,Roku CPA Install,14285.71,7
2021-02-20,Roku,Roku,32217.33,7
2021-02-20,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-20,Roku,Roku CPA Install,14285.71,7
2021-02-21,Roku,Roku CPA Install,14285.71,7
2021-02-21,Roku,Roku Modern Family Roadblock,8825.0,7
2021-02-21,Roku,Roku,32217.33,7
2021-02-22,Roku,Roku CPA Install,14285.71,8
2021-02-22,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-22,Roku,Roku,32217.33,8
2021-02-23,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-23,Roku,Roku CPA Install,14285.71,8
2021-02-23,Roku,Roku,32217.33,8
2021-02-24,Roku,Roku CPA Install,14285.71,8
2021-02-24,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-24,Roku,Roku,32217.33,8
2021-02-25,Roku,Roku,32217.33,8
2021-02-25,Roku,Roku CPA Install,14285.71,8
2021-02-25,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-26,Roku,Roku CPA Install,14285.71,8
2021-02-26,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-26,Roku,Roku,32217.33,8
2021-02-27,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-27,Roku,Roku CPA Install,14285.71,8
2021-02-27,Roku,Roku,32217.33,8
2021-02-28,Roku,Roku,32217.33,8
2021-02-28,Roku,Roku Modern Family Roadblock,8825.0,8
2021-02-28,Roku,Roku CPA Install,14285.71,8
2021-03-01,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-01,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-01,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-01,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-01,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-01,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-01,Roku,Roku CPA Install,37321.43,9
2021-03-01,Roku,Roku,32217.33,9
2021-03-02,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-02,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-02,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-02,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-02,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-02,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-02,Roku,Roku CPA Install,37321.43,9
2021-03-02,Roku,Roku,32217.33,9
2021-03-03,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-03,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-03,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-03,Roku,Roku,32217.33,9
2021-03-03,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-03,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-03,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-03,Roku,Roku CPA Install,37321.43,9
2021-03-04,Roku,Roku,32217.33,9
2021-03-04,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-04,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-04,Roku,Roku CPA Install,37321.43,9
2021-03-04,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-04,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-04,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-04,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-05,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-05,Roku,Roku,32217.33,9
2021-03-05,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-05,Roku,Roku CPA Install,37321.43,9
2021-03-05,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-05,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-05,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-05,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-06,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-06,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-06,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-06,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-06,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-06,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-06,Roku,Roku CPA Install,37321.43,9
2021-03-06,Roku,Roku,32217.33,9
2021-03-07,Roku,Roku,32217.33,9
2021-03-07,Roku,Roku Primetime Roadblock,9860.71,9
2021-03-07,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,9
2021-03-07,Roku,Roku Native Display WWE ACR,6472.48,9
2021-03-07,Roku,Roku 33% SOV Heavy Up,4950.0,9
2021-03-07,Roku,Roku CPA Install,37321.43,9
2021-03-07,Roku,Roku Native Display Devil in Disguise ACR,1041.67,9
2021-03-07,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,9
2021-03-08,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-08,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-08,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-08,Roku,Roku CPA Install,37321.43,10
2021-03-08,Roku,Roku,32217.33,10
2021-03-08,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-08,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-08,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-09,Roku,Roku CPA Install,37321.43,10
2021-03-09,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-09,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-09,Roku,Roku,32217.33,10
2021-03-09,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-09,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-09,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-09,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-10,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-10,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-10,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-10,Roku,Roku CPA Install,37321.43,10
2021-03-10,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-10,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-10,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-10,Roku,Roku,32217.33,10
2021-03-11,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-11,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-11,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-11,Roku,Roku CPA Install,37321.43,10
2021-03-11,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-11,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-11,Roku,Roku,32217.33,10
2021-03-11,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-12,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-12,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-12,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-12,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-12,Roku,Roku,32217.33,10
2021-03-12,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-12,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-12,Roku,Roku CPA Install,37321.43,10
2021-03-13,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-13,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-13,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-13,Roku,Roku,32217.33,10
2021-03-13,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-13,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-13,Roku,Roku CPA Install,37321.43,10
2021-03-13,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-14,Roku,Roku CPA Install,37321.43,10
2021-03-14,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,10
2021-03-14,Roku,Roku,32217.33,10
2021-03-14,Roku,Roku Primetime Roadblock,9860.71,10
2021-03-14,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,10
2021-03-14,Roku,Roku 33% SOV Heavy Up,4950.0,10
2021-03-14,Roku,Roku Native Display WWE ACR,6472.48,10
2021-03-14,Roku,Roku Native Display Devil in Disguise ACR,1041.67,10
2021-03-15,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-15,Roku,Roku CPA Install,37321.43,11
2021-03-15,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-15,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-15,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-15,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-15,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-15,Roku,Roku,32217.33,11
2021-03-16,Roku,Roku CPA Install,37321.43,11
2021-03-16,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-16,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-16,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-16,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-16,Roku,Roku,32217.33,11
2021-03-16,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-16,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-17,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-17,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-17,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-17,Roku,Roku,32217.33,11
2021-03-17,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-17,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-17,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-17,Roku,Roku CPA Install,37321.43,11
2021-03-18,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-18,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-18,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-18,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-18,Roku,Roku CPA Install,37321.43,11
2021-03-18,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-18,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-18,Roku,Roku,32217.33,11
2021-03-19,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-19,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-19,Roku,Roku,32217.33,11
2021-03-19,Roku,Roku CPA Install,37321.43,11
2021-03-19,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-19,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-19,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-19,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-20,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-20,Roku,Roku CPA Install,37321.43,11
2021-03-20,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-20,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-20,Roku,Roku,32217.33,11
2021-03-20,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-20,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-20,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-21,Roku,Roku,32217.33,11
2021-03-21,Roku,Roku Primetime Roadblock,9860.71,11
2021-03-21,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,11
2021-03-21,Roku,Roku Native Display Devil in Disguise ACR,1041.67,11
2021-03-21,Roku,Roku 33% SOV Heavy Up,4950.0,11
2021-03-21,Roku,Roku CPA Install,37321.43,11
2021-03-21,Roku,Roku Native Display WWE ACR,6472.48,11
2021-03-21,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,11
2021-03-22,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-22,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-22,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-22,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-22,Roku,Roku,32217.33,12
2021-03-22,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-22,Roku,Roku CPA Install,37321.43,12
2021-03-22,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-23,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-23,Roku,Roku CPA Install,37321.43,12
2021-03-23,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-23,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-23,Roku,Roku,32217.33,12
2021-03-23,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-23,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-23,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-24,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-24,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-24,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-24,Roku,Roku CPA Install,37321.43,12
2021-03-24,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-24,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-24,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-24,Roku,Roku,32217.33,12
2021-03-25,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-25,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-25,Roku,Roku CPA Install,37321.43,12
2021-03-25,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-25,Roku,Roku,32217.33,12
2021-03-25,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-25,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-25,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-26,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-26,Roku,Roku,32217.33,12
2021-03-26,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-26,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-26,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-26,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-26,Roku,Roku CPA Install,37321.43,12
2021-03-26,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-27,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-27,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-27,Roku,Roku CPA Install,37321.43,12
2021-03-27,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-27,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-27,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-27,Roku,Roku,32217.33,12
2021-03-27,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-28,Roku,Roku 33% SOV Heavy Up,4950.0,12
2021-03-28,Roku,Roku Primetime Roadblock,9860.71,12
2021-03-28,Roku,Roku CPA Install,37321.43,12
2021-03-28,Roku,Roku Native Display Devil in Disguise ACR,1041.67,12
2021-03-28,Roku,Roku,32217.33,12
2021-03-28,Roku,Roku Native Display WWE ACR,6472.48,12
2021-03-28,Roku,Roku 10% SOV (Family Friendly Fantasy),3953.57,12
2021-03-28,Roku,Roku 20% SOV (Family Friendly Fantasy),8060.71,12
2021-03-29,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-03-29,Roku,Roku CPA Installs,10567.69,13
2021-03-29,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-03-29,Roku,Roku Native Display WWE ACR,4058.94,13
2021-03-29,Roku,Roku CPA FTV,14756.62,13
2021-03-29,Roku,Roku Native Display Retention,5892.86,13
2021-03-29,Roku,Roku ICS,2371.43,13
2021-03-29,Roku,Roku Featured Row,2964.29,13
2021-03-30,Roku,Roku CPA Installs,10567.69,13
2021-03-30,Roku,Roku Native Display WWE ACR,4058.94,13
2021-03-30,Roku,Roku Featured Row,2964.29,13
2021-03-30,Roku,Roku ICS,2371.43,13
2021-03-30,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-03-30,Roku,Roku CPA FTV,14756.62,13
2021-03-30,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-03-30,Roku,Roku Native Display Retention,5892.86,13
2021-03-31,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-03-31,Roku,Roku Featured Row,2964.29,13
2021-03-31,Roku,Roku CPA FTV,14756.62,13
2021-03-31,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-03-31,Roku,Roku CPA Installs,10567.69,13
2021-03-31,Roku,Roku Native Display WWE ACR,4058.94,13
2021-03-31,Roku,Roku ICS,2371.43,13
2021-03-31,Roku,Roku Native Display Retention,5892.86,13
2021-04-01,Roku,Roku CPA FTV,14756.62,13
2021-04-01,Roku,Roku ICS,2371.43,13
2021-04-01,Roku,Roku Native Display WWE ACR,4058.94,13
2021-04-01,Roku,Roku Native Display Retention,5892.86,13
2021-04-01,Roku,Roku CPA Installs,10567.69,13
2021-04-01,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-04-01,Roku,Roku Featured Row,2964.29,13
2021-04-01,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-04-02,Roku,Roku CPA FTV,14756.62,13
2021-04-02,Roku,Roku CPA Installs,10567.69,13
2021-04-02,Roku,Roku Native Display WWE ACR,4058.94,13
2021-04-02,Roku,Roku Native Display Retention,5892.86,13
2021-04-02,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-04-02,Roku,Roku ICS,2371.43,13
2021-04-02,Roku,Roku Featured Row,2964.29,13
2021-04-02,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-04-03,Roku,Roku CPA Installs,10567.69,13
2021-04-03,Roku,Roku Native Display Devil in Disguise ACR,1636.9,13
2021-04-03,Roku,Roku Native Display Retention,5892.86,13
2021-04-03,Roku,Roku Featured Row,2964.29,13
2021-04-03,Roku,Roku ICS,2371.43,13
2021-04-03,Roku,Roku Native Display Rutherford Falls ACR,3127.69,13
2021-04-03,Roku,Roku CPA FTV,14756.62,13
